eventID,occurrenceID,measurementType,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementTypeID,measurementID
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-1,Functional microbial group,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,,,,IYS2022-TINRO-3-6-FC-4.6-1-5
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-2,Abundance of cells per milliliter,6646,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-6-FC-4.6-2-1
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-2,Particulate Organic Carbon per cell,1159.6,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-6-FC-4.6-2-2
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-2,Biomass as carbon per unit volume,7.7,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-6-FC-4.6-2-3
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-2,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-6-FC-4.6-2-4
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-2,Functional microbial group,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,,,,IYS2022-TINRO-3-6-FC-4.6-2-5
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-3,Abundance of cells per milliliter,67,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-6-FC-4.6-3-1
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-3,Particulate Organic Carbon per cell,17133.6,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-6-FC-4.6-3-2
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-3,Biomass as carbon per unit volume,1.1,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-6-FC-4.6-3-3
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-3,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-6-FC-4.6-3-4
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-3,Functional microbial group,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,,,,IYS2022-TINRO-3-6-FC-4.6-3-5
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-4,Abundance of cells per milliliter,18,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-6-FC-4.6-4-1
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-4,Particulate Organic Carbon per cell,24693,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-6-FC-4.6-4-2
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-4,Biomass as carbon per unit volume,,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-6-FC-4.6-4-3
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-4,Biomass as carbon per unit volume,0.4,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-6-FC-4.6-4-4
IYS2022-TINRO-3-6-FC-4.6,IYS2022-TINRO-3-6-FC-4.6-4,Functional microbial group,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,,,,IYS2022-TINRO-3-6-FC-4.6-4-5
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-1,Abundance of cells per milliliter,38853,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-7-FC-5-1-1
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-1,Particulate Organic Carbon per cell,205.4,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-7-FC-5-1-2
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-1,Biomass as carbon per unit volume,8,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-7-FC-5-1-3
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-1,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-7-FC-5-1-4
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-1,Functional microbial group,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,,,,IYS2022-TINRO-3-7-FC-5-1-5
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-2,Abundance of cells per milliliter,6066,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-7-FC-5-2-1
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-2,Particulate Organic Carbon per cell,1196.8,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-7-FC-5-2-2
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-2,Biomass as carbon per unit volume,7.3,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-7-FC-5-2-3
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-2,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-7-FC-5-2-4
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-2,Functional microbial group,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,,,,IYS2022-TINRO-3-7-FC-5-2-5
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-3,Abundance of cells per milliliter,93,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-7-FC-5-3-1
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-3,Particulate Organic Carbon per cell,19159.7,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-7-FC-5-3-2
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-3,Biomass as carbon per unit volume,1.8,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-7-FC-5-3-3
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-3,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-7-FC-5-3-4
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-3,Functional microbial group,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,,,,IYS2022-TINRO-3-7-FC-5-3-5
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-4,Abundance of cells per milliliter,18,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-7-FC-5-4-1
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-4,Particulate Organic Carbon per cell,21960.4,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-7-FC-5-4-2
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-4,Biomass as carbon per unit volume,,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-7-FC-5-4-3
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-4,Biomass as carbon per unit volume,0.4,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-7-FC-5-4-4
IYS2022-TINRO-3-7-FC-5,IYS2022-TINRO-3-7-FC-5-4,Functional microbial group,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,,,,IYS2022-TINRO-3-7-FC-5-4-5
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-1,Abundance of cells per milliliter,38425,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-8-FC-4.8-1-1
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-1,Particulate Organic Carbon per cell,180.6,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-8-FC-4.8-1-2
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-1,Biomass as carbon per unit volume,6.9,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-8-FC-4.8-1-3
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-1,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-8-FC-4.8-1-4
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-1,Functional microbial group,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,,,,IYS2022-TINRO-3-8-FC-4.8-1-5
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-2,Abundance of cells per milliliter,6982,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-8-FC-4.8-2-1
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-2,Particulate Organic Carbon per cell,1091.5,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-8-FC-4.8-2-2
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-2,Biomass as carbon per unit volume,7.6,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-8-FC-4.8-2-3
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-2,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-8-FC-4.8-2-4
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-2,Functional microbial group,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,,,,IYS2022-TINRO-3-8-FC-4.8-2-5
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-3,Abundance of cells per milliliter,154,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-8-FC-4.8-3-1
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-3,Particulate Organic Carbon per cell,20436.2,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-8-FC-4.8-3-2
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-3,Biomass as carbon per unit volume,3.2,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-8-FC-4.8-3-3
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-3,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-8-FC-4.8-3-4
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-3,Functional microbial group,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,,,,IYS2022-TINRO-3-8-FC-4.8-3-5
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-4,Abundance of cells per milliliter,26,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-8-FC-4.8-4-1
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-4,Particulate Organic Carbon per cell,18428.6,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-8-FC-4.8-4-2
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-4,Biomass as carbon per unit volume,,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-8-FC-4.8-4-3
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-4,Biomass as carbon per unit volume,0.5,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-8-FC-4.8-4-4
IYS2022-TINRO-3-8-FC-4.8,IYS2022-TINRO-3-8-FC-4.8-4,Functional microbial group,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,,,,IYS2022-TINRO-3-8-FC-4.8-4-5
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-1,Abundance of cells per milliliter,18009,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-9-FC-4.2-1-1
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-1,Particulate Organic Carbon per cell,292.1,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-9-FC-4.2-1-2
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-1,Biomass as carbon per unit volume,5.3,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-9-FC-4.2-1-3
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-1,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-9-FC-4.2-1-4
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-1,Functional microbial group,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,,,,IYS2022-TINRO-3-9-FC-4.2-1-5
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-2,Abundance of cells per milliliter,5852,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-9-FC-4.2-2-1
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-2,Particulate Organic Carbon per cell,2188.2,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-9-FC-4.2-2-2
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-2,Biomass as carbon per unit volume,12.8,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-9-FC-4.2-2-3
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-2,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-9-FC-4.2-2-4
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-2,Functional microbial group,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,,,,IYS2022-TINRO-3-9-FC-4.2-2-5
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-3,Abundance of cells per milliliter,366,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-9-FC-4.2-3-1
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-3,Particulate Organic Carbon per cell,18546.3,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-9-FC-4.2-3-2
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-3,Biomass as carbon per unit volume,6.8,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-9-FC-4.2-3-3
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-3,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-9-FC-4.2-3-4
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-3,Functional microbial group,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,,,,IYS2022-TINRO-3-9-FC-4.2-3-5
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-4,Abundance of cells per milliliter,23,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-9-FC-4.2-4-1
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-4,Particulate Organic Carbon per cell,21433.8,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-9-FC-4.2-4-2
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-4,Biomass as carbon per unit volume,,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-9-FC-4.2-4-3
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-4,Biomass as carbon per unit volume,0.5,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-9-FC-4.2-4-4
IYS2022-TINRO-3-9-FC-4.2,IYS2022-TINRO-3-9-FC-4.2-4,Functional microbial group,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,,,,IYS2022-TINRO-3-9-FC-4.2-4-5
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-1,Abundance of cells per milliliter,18169,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-10-FC-5.2-1-1
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-1,Particulate Organic Carbon per cell,224,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-10-FC-5.2-1-2
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-1,Biomass as carbon per unit volume,4.1,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-10-FC-5.2-1-3
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-1,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-10-FC-5.2-1-4
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-1,Functional microbial group,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,,,,IYS2022-TINRO-3-10-FC-5.2-1-5
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-2,Abundance of cells per milliliter,6238,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-10-FC-5.2-2-1
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-2,Particulate Organic Carbon per cell,1618.1,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-10-FC-5.2-2-2
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-2,Biomass as carbon per unit volume,10.1,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-10-FC-5.2-2-3
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-2,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-10-FC-5.2-2-4
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-2,Functional microbial group,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,,,,IYS2022-TINRO-3-10-FC-5.2-2-5
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-3,Abundance of cells per milliliter,407,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-10-FC-5.2-3-1
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-3,Particulate Organic Carbon per cell,17499.1,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-10-FC-5.2-3-2
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-3,Biomass as carbon per unit volume,7.1,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-10-FC-5.2-3-3
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-3,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-10-FC-5.2-3-4
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-3,Functional microbial group,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,,,,IYS2022-TINRO-3-10-FC-5.2-3-5
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-4,Abundance of cells per milliliter,29,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-10-FC-5.2-4-1
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-4,Particulate Organic Carbon per cell,17852.3,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-10-FC-5.2-4-2
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-4,Biomass as carbon per unit volume,,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-10-FC-5.2-4-3
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-4,Biomass as carbon per unit volume,0.5,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-10-FC-5.2-4-4
IYS2022-TINRO-3-10-FC-5.2,IYS2022-TINRO-3-10-FC-5.2-4,Functional microbial group,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,,,,IYS2022-TINRO-3-10-FC-5.2-4-5
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-1,Abundance of cells per milliliter,15785,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-11-FC-6.3-1-1
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-1,Particulate Organic Carbon per cell,242.6,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-11-FC-6.3-1-2
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-1,Biomass as carbon per unit volume,3.8,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-11-FC-6.3-1-3
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-1,Biomass as carbon per unit volume,,,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-TINRO-3-11-FC-6.3-1-4
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-1,Functional microbial group,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,,,,IYS2022-TINRO-3-11-FC-6.3-1-5
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-2,Abundance of cells per milliliter,5317,,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-TINRO-3-11-FC-6.3-2-1
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-2,Particulate Organic Carbon per cell,1624.3,,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-TINRO-3-11-FC-6.3-2-2
IYS2022-TINRO-3-11-FC-6.3,IYS2022-TINRO-3-11-FC-6.3-2,Biomass as carbon per unit volume,8.6,,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-TINRO-3-11-FC-6.3-2-3
